frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
244, 0, 0.000, 0.98, 1, 0.97, 0.49, 1.85, 2.02, 2.63, 2.07, 1.35, 0.94, 1.11, 1.66, 0.85, 2.03, 3.05, 3.39, -0.83, 0.45, -1.57, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
245, 0, 0.000, 0.98, 1, 2.52, 2.52, -0.30, 2.73, 1.27, 2.00, -1.43, 1.04, 2.76, 1.01, -0.51, 0.13, 0.32, 0.18, 1.41, 0.89, 0.13, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
246, 0, 0.000, 0.88, 1, 1.15, 0.88, -1.74, 1.22, -0.76, 0.81, 1.51, -1.76, 0.02, 1.40, 0.58, 1.08, 1.17, 1.31, -0.32, 0.83, -0.20, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
247, 0, 0.000, 0.98, 1, -0.85, 1.37, -0.78, 0.70, 1.47, 1.32, 0.84, 1.00, 1.79, 0.87, -0.72, -0.16, -0.62, 0.78, 0.50, -0.19, 1.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
248, 0, 0.000, 0.98, 1, -0.61, 1.52, -0.61, 1.29, 0.43, 0.60, 0.48, 1.06, 1.26, 2.40, 0.86, 2.36, 0.01, 1.86, -1.72, 0.25, -0.14, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
249, 0, 0.000, 0.98, 1, 0.83, 1.44, -1.11, 0.91, 0.63, -0.04, 0.03, 0.05, 1.17, 0.85, -0.18, 0.37, 0.14, 1.07, 0.05, 1.35, 2.24, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
250, 0, 0.000, 0.98, 1, 2.76, 0.92, -1.50, 1.91, 0.53, 1.57, 1.23, 1.31, -0.01, 0.10, -0.56, 3.24, 3.06, -0.06, 0.27, 0.20, 0.48, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
251, 0, 0.000, 0.98, 1, 1.42, 0.84, 0.24, 1.57, 0.03, -0.09, -0.27, 0.44, 0.40, 0.57, -0.79, 0.40, -0.15, 1.92, -0.06, 0.77, 0.98, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
252, 0, 0.000, 0.98, 1, 0.96, 0.38, -0.96, 0.31, 1.64, -1.84, 0.35, 1.10, 2.48, 2.74, -0.14, 1.41, 0.58, 1.15, 1.25, -0.38, -0.61, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
253, 0, 0.000, 0.98, 1, 0.75, -0.13, -0.49, -1.00, 2.26, 2.34, 0.94, 2.49, 2.38, 1.16, -0.01, 0.74, -0.09, -0.07, 1.80, -0.18, 1.03, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0
254, 0, 0.000, 0.98, 1, 4.59, 4.01, -0.10, 1.16, 1.93, 1.79, -0.38, 1.34, 3.19, 1.42, -0.11, 0.72, 1.20, -0.88, 0.30, 0.84, -0.59, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
255, 0, 0.000, 0.88, 1, 3.83, 0.52, -2.46, 0.78, 1.46, 1.56, 0.13, 0.77, 1.61, -0.11, 0.01, 0.17, 0.58, -0.93, -0.33, -0.52, 2.46, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0.000, 0.98, 1, 3.56, 3.79, -0.26, 3.43, 0.57, -0.23, -0.69, 1.44, 2.56, 1.07, -0.86, -0.24, 0.96, 1.30, 1.05, 0.48, 1.10, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
257, 0, 0.000, 0.98, 1, 1.71, 1.69, -1.59, 2.31, -1.87, -0.70, -0.12, -2.51, -2.23, -1.51, -0.57, -0.63, 0.31, 2.96, -1.10, 2.95, 1.07, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
258, 0, 0.000, 0.98, 1, 6.05, 5.29, -0.58, 3.06, -1.48, -0.01, -0.60, -1.35, -0.84, -0.15, -1.20, 0.24, -0.71, 1.16, -0.34, 2.15, 0.31, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
259, 0, 0.000, 0.98, 1, 1.99, 1.54, 0.88, 0.50, 0.07, 3.13, 0.91, -0.54, 0.99, -0.19, 0.76, 0.34, -0.89, -0.06, 0.49, 0.24, 1.88, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0
260, 0, 0.000, 0.98, 1, -0.63, -0.97, 0.25, -0.88, 1.28, 2.51, 0.44, 0.51, 1.67, -0.31, 0.88, 2.16, 1.92, 0.50, 1.50, 2.65, 0.70, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0
261, 0, 0.000, 0.98, 1, 0.44, -0.96, 0.01, -0.05, 3.18, 2.69, 0.64, 3.02, 2.77, 1.49, -0.48, 2.29, 1.82, 0.82, 2.06, 1.18, 0.67, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
262, 0, 0.000, 0.98, 1, 1.67, 1.78, -0.13, 1.81, 2.55, 0.75, 0.72, 2.64, 3.41, 1.59, -0.55, 0.05, 1.24, 0.99, 1.54, 0.24, 0.56, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
263, 0, 0.000, 0.98, 1, -0.08, 0.45, -0.71, 2.13, 1.40, 1.39, -0.30, 1.02, 1.97, 1.03, -0.64, 1.86, 0.71, 2.07, -0.24, -0.99, 0.57, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
264, 0, 0.000, 0.98, 1, 1.43, 0.17, -0.09, 1.74, 2.13, 2.23, 0.53, 1.17, 2.81, 2.24, 0.39, 1.55, 0.80, 0.83, 1.52, 1.32, -1.34, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
265, 0, 0.000, 0.98, 1, 0.75, 1.50, 2.47, 0.61, 1.57, 0.58, 0.59, 1.32, 0.97, 3.18, 1.87, 0.58, 1.57, 2.36, 0.74, 4.89, -1.03, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0
266, 0, 0.000, 0.98, 1, 2.59, 0.67, 0.19, -0.21, 2.46, 1.24, 0.68, 2.48, 2.23, 2.02, 2.73, 0.95, 2.67, -1.49, 0.56, -0.48, 2.63, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
267, 0, 0.000, 0.98, 1, 2.96, 2.46, -0.93, 1.19, 0.43, 1.03, -0.31, 1.03, 1.60, 0.98, 1.25, 1.00, -0.39, 1.46, 0.34, 0.97, 1.77, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0
268, 0, 0.000, 0.98, 1, 0.94, 2.05, -0.70, 1.32, 0.94, -0.31, 0.70, 1.26, 2.03, 0.11, 0.04, 1.35, 1.69, 0.54, 0.74, -0.89, 1.17, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
269, 0, 0.000, 0.98, 1, 2.46, 2.00, -0.55, 2.45, 0.91, 0.14, -0.23, 0.81, 2.70, 1.03, -0.02, -0.30, -1.39, 0.67, 1.46, -0.01, 0.12, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
270, 0, 0.000, 0.85, 1, 0.36, 2.00, 0.05, 2.55, 0.42, -0.51, 0.10, 0.19, 0.53, 0.96, 1.92, 1.43, 1.72, 4.30, -0.53, 2.01, -0.03, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
271, 0, 0.000, 0.98, 1, 0.85, -0.09, 0.37, 0.71, 2.26, 1.81, 2.43, 2.49, 2.21, 1.08, 2.82, 1.30, 2.90, -1.62, 2.05, -0.67, 2.57, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0
272, 0, 0.000, 0.98, 1, 1.69, 2.36, -1.14, 1.51, 1.52, 1.18, -0.58, 2.01, 3.15, 0.42, -1.07, 0.26, -0.10, -0.33, 1.88, 0.57, 0.05, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
273, 0, 0.000, 0.98, 1, 1.45, 1.35, -0.49, 1.02, -0.68, 0.12, -0.05, -0.06, 0.33, 0.44, -1.61, -0.18, -0.71, 1.47, 0.20, 0.27, 1.36, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
274, 0, 0.000, 0.88, 1, 3.90, 2.26, -2.06, 1.14, 0.38, 0.43, -0.99, 1.56, 0.78, -0.26, 1.30, 0.45, 0.39, -1.07, 0.68, 2.62, 0.37, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
275, 0, 0.000, 0.98, 1, 0.57, 1.44, -1.80, 1.30, 2.04, 1.11, 0.87, 1.32, 2.08, 1.25, 0.52, 0.19, 0.97, -0.04, 1.64, 0.30, 1.54, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
276, 0, 0.000, 0.98, 1, 2.25, 3.75, -0.12, 1.75, 1.58, 0.88, 1.00, 1.61, 2.08, 1.79, 0.48, 1.97, 1.26, -0.43, -1.20, -0.30, -0.27, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
277, 0, 0.000, 0.98, 1, 1.09, 1.86, -1.01, 0.88, 0.74, 1.01, 0.38, 1.38, 1.93, 1.50, 0.39, 1.13, 0.65, 2.43, -0.65, -0.46, 2.06, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
278, 0, 0.000, 0.98, 1, -0.07, 0.62, 0.43, 1.55, 3.98, 3.49, 0.76, 2.37, 3.48, 1.07, -0.61, 3.46, 1.20, 2.43, 1.39, 1.36, -0.97, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
279, 0, 0.000, 0.98, 1, 3.33, 3.79, -0.00, 1.73, 2.79, 1.06, 0.02, 2.84, 3.23, 0.99, 1.72, 2.36, 0.42, 1.27, 2.01, 0.93, 0.55, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
280, 0, 0.000, 0.98, 1, 1.00, 0.27, -0.08, -0.39, 2.07, 2.38, 0.29, 2.05, 2.21, 2.39, 0.59, 2.35, 2.00, 1.88, -0.17, 2.74, 0.36, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
281, 0, 0.000, 0.98, 1, 0.86, 4.55, 0.13, 0.72, 1.67, 0.05, -0.22, 2.55, 2.15, 2.96, -1.79, 2.66, -1.10, 1.60, -0.56, 2.62, 0.87, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0
282, 0, 0.000, 0.98, 1, 1.36, 0.24, 0.60, 3.32, 0.39, -1.21, -0.43, 0.60, 2.15, 0.16, 0.83, 1.23, 0.03, 0.00, 0.14, 0.39, 0.85, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
283, 0, 0.000, 0.98, 1, 1.24, 2.15, 1.06, 1.10, 1.88, 0.71, 0.00, 1.54, 1.86, 1.05, -0.79, 1.76, -0.84, 1.10, 1.11, 0.38, -0.77, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0
284, 0, 0.000, 0.98, 1, -0.66, -1.39, -0.51, 0.86, 1.19, 1.38, 1.38, 1.72, 2.32, 1.89, 0.35, 0.83, -0.95, -0.72, 0.63, 0.01, 0.42, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
285, 0, 0.000, 0.98, 1, -0.08, 1.03, -0.87, 1.18, 2.02, 0.78, 0.34, 1.09, 2.60, 1.07, -0.50, -0.68, 0.83, 1.77, 1.63, 0.39, -0.10, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
286, 0, 0.000, 0.98, 1, -1.49, -0.37, -0.59, 1.45, 0.35, 1.04, -0.61, 0.63, 0.54, 0.86, -0.02, 1.24, 0.72, 2.47, -1.22, 2.32, 1.09, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
287, 0, 0.000, 0.98, 1, 2.15, 0.59, -1.16, 0.52, 1.50, 2.86, 0.91, 2.22, 1.61, 1.44, -0.08, 1.18, 2.18, -1.06, 0.60, 0.90, 0.12, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
288, 0, 0.000, 0.98, 1, 1.12, 2.47, -1.46, 1.23, 1.58, -0.60, 0.18, 1.17, 3.15, 1.85, -1.21, -0.93, -1.09, -0.13, 2.50, 1.84, 0.30, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
289, 0, 0.000, 0.98, 1, 3.47, 1.85, -0.49, 1.14, 1.04, 0.76, -0.38, 2.18, 2.27, 3.26, -1.82, 1.93, 1.70, 1.19, 0.37, -1.03, -0.96, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0
290, 0, 0.000, 0.98, 1, 2.67, 3.74, -0.71, 0.94, 1.33, 0.68, -0.90, 2.47, 4.00, 1.56, -1.36, -0.28, -0.93, -0.65, 1.77, 0.55, -0.09, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
291, 0, 0.000, 0.98, 1, -0.33, -0.45, -1.52, -0.92, 1.80, 0.87, 0.91, 1.31, 2.57, 1.28, 1.07, 0.75, 0.66, 0.52, 0.98, 0.27, 1.06, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
292, 0, 0.000, 0.98, 1, 2.14, 1.93, -0.81, 0.50, 1.67, -1.22, 1.29, 2.33, 2.34, 1.65, 0.26, 1.17, 0.74, -1.53, 0.72, 0.94, -0.26, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
293, 0, 0.000, 0.98, 1, 0.36, 1.14, -0.62, 2.11, 0.50, 1.24, -1.30, 1.07, 1.59, 0.33, 0.40, 0.60, 0.60, 1.01, 1.45, 0.50, 1.32, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0
294, 0, 0.000, 0.88, 1, 1.55, 2.42, -0.31, 0.79, 1.24, -0.50, -0.73, 0.09, 1.48, 1.77, 2.01, 0.24, 1.99, 3.00, -0.89, 0.46, -0.27, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
295, 0, 0.000, 0.98, 1, 1.00, 0.79, -1.27, -0.30, 1.16, 0.74, -1.48, 2.12, 2.95, 2.00, -0.40, 1.56, 1.01, 1.62, 0.70, 1.61, 1.10, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
296, 0, 0.000, 0.98, 1, -1.44, -0.35, 0.69, 0.58, 2.50, 2.56, 0.65, 1.83, 2.17, 1.39, 0.21, 0.65, 0.53, 0.73, 0.97, 1.82, 0.91, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
297, 0, 0.000, 0.98, 1, 0.57, 0.35, -0.77, 1.67, -1.40, -1.95, 0.07, -1.10, 0.10, 0.25, -0.04, 2.55, 0.62, 1.50, -1.49, 0.58, 1.30, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
298, 0, 0.000, 0.98, 1, -0.79, -0.97, -2.02, 1.19, -1.47, 0.68, 0.72, -0.92, -0.80, 0.46, -0.12, 3.79, 1.07, 3.43, -4.62, 0.77, 0.57, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
299, 0, 0.000, 0.98, 1, 2.16, 2.11, -0.15, 0.20, 0.50, -0.48, 0.70, 0.91, 1.81, -0.47, -1.03, 0.66, -0.22, 3.46, 1.14, 2.63, 1.31, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
300, 0, 0.000, 0.98, 1, 1.34, 1.33, 2.13, -0.35, 1.94, 1.48, 1.07, 0.64, 2.25, 1.43, 1.12, 0.95, 1.51, -0.19, -0.63, 0.02, 0.37, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
301, 0, 0.000, 0.98, 1, -0.10, 0.97, 1.51, 1.45, 2.44, 2.34, 0.64, 2.24, 3.10, 1.65, 1.30, 1.20, -0.33, 1.32, 1.35, 0.30, 1.26, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
302, 0, 0.000, 0.98, 1, -0.13, 0.29, -1.08, 1.18, 0.56, 2.16, 0.85, 0.96, 1.24, 0.87, 0.27, 2.07, 1.25, 2.64, -0.17, -0.61, 0.71, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
303, 0, 0.000, 0.98, 1, -0.95, 0.97, 0.23, 1.47, 1.21, 0.69, 0.95, 2.66, 2.77, 0.95, 0.93, 0.50, -0.52, -0.20, 2.21, 0.81, -0.19, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0
304, 0, 0.000, 0.98, 1, 1.93, 3.25, 1.89, 2.08, 1.81, -0.10, 0.38, 1.19, 2.45, 1.30, 0.47, 0.64, -0.63, 2.28, 1.67, 1.50, 0.15, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0
305, 0, 0.000, 0.85, 1, 3.27, 5.33, -1.48, 2.93, 0.62, -1.27, -0.33, -1.09, 0.63, 0.75, -0.49, 0.30, 1.46, 0.40, -1.34, 2.04, 2.08, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
306, 0, 0.000, 0.98, 1, 4.85, 4.68, -2.33, 3.75, -0.83, -1.02, -1.53, -0.73, 1.58, 0.62, 0.34, 0.52, 1.50, -0.36, 0.11, 1.55, -1.89, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0
307, 0, 0.000, 0.98, 1, 2.57, 1.27, 1.19, 0.40, 2.29, 1.23, 1.28, 2.70, 2.30, 1.87, -0.40, 2.93, 1.29, 0.52, 1.75, 2.37, -1.16, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
308, 0, 0.000, 0.88, 1, -0.91, -2.61, -0.27, -1.17, 2.71, 2.99, 1.84, 2.43, 1.04, 2.15, 3.07, 4.74, 3.59, 2.81, -0.03, 1.68, -1.17, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0
309, 0, 0.000, 0.92, 1, 1.78, 1.13, -0.79, 0.94, 1.58, 1.99, -1.07, 1.90, 3.12, 1.84, -0.25, 3.00, 0.56, 1.56, 0.30, 1.25, 0.70, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
310, 0, 0.000, 0.92, 1, 0.60, 0.45, -0.00, 0.10, 1.51, 2.04, -0.08, 1.24, 2.25, 1.34, -0.60, 0.20, -0.24, 0.80, 0.66, 0.57, 0.34, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0
311, 0, 0.000, 0.98, 1, -0.94, 1.02, -1.17, 0.96, 1.46, 2.22, 1.51, 0.97, 2.35, 1.02, -0.15, 0.60, 0.36, 1.90, -0.42, 1.69, 0.25, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
312, 0, 0.000, 0.98, 1, 5.28, 3.54, 0.71, 3.05, 1.00, -0.26, -1.25, 1.41, 1.43, 1.14, 1.40, 3.82, 2.96, 2.32, -0.76, 2.98, -0.89, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0
313, 0, 0.000, 0.98, 1, 2.61, 4.31, -0.13, -0.21, 1.42, 2.06, 2.16, 1.33, 1.81, 1.01, 0.71, 2.91, -0.27, 1.19, -1.54, -0.18, 0.43, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
314, 0, 0.000, 0.98, 1, 0.32, -1.01, 1.71, -0.45, 2.50, 3.67, 1.43, 1.02, 1.58, -0.50, -0.65, 1.72, 2.23, 0.67, 0.31, 0.17, 0.47, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0
